"projectRcn","projectID","projectAcronym","role","id","name","shortName","activityType","endOfParticipation","ecContribution","country","street","city","postCode","organizationUrl","vatNumber","contactForm","contactType","contactTitle","contactFirstNames","contactLastNames","contactFunction","contactTelephoneNumber","contactFaxNumber"
57190,"IST-1999-20600","GLORIA","participant",,"ZIV- ZENTRUM FUER INTEGRIERTE VERKEHRSSYSTEME GMBH",,,,,"DE","PETERSENSTRASSE 30","DARMSTADT",64287,,,,,,,,,,
57190,"IST-1999-20600","GLORIA","participant",,"REELEKTRONIKA B.V.",,,,,"NL","NIEUWENBROEKSEDIJK 6","REEUWIJK","2811 NJ",,,,,,,,,,
57190,"IST-1999-20600","GLORIA","participant",,"VEREINIGUNG HIGH TECH MARKETING",,,,,"AT","Lothringerstrasse 14/6","WIEN",1030,,,,,,,,,,
57190,"IST-1999-20600","GLORIA","participant",,"AKTIENGESELLSCHAFT FUER SICHERHEITS- UND INFORMATIONSSYSTEME IM TRANSPORTWESEN"," ASIT",,,,,"CH","BITZIUSSTRASSE 40","BERN",3000,,,,,,,,,
57190,"IST-1999-20600","GLORIA","coordinator",,"MAN TECHNOLOGIE AG",,,,,"DE","FRANZ-JOSEF-STRAUSS-STRASSE 5","AUGSBURG",86153,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","coordinator",,"ISTITUTO TRENTINO DI CULTURA",,,,,"IT","VIA SANTA CROCE 77","TRENTO",38100,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"LINK CONSULTING - TECNOLOGIAS DE INFORMACAO S.A.",,,,,"PT","AVENIDA DUQUE D'AVILA 23","LISBOA","1000-138",,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"ICEP PORTUGAL - INVESTIMENTO"," COMERCIO E TURISMO",,,,,"PT","AVENIDA 5 DE OUTUBRO 101","LISBOA",1050,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"CONSIGLIO NAZIONALE DELLE RICERCHE",,,,,"IT","PIAZZALE ALDO MORO 7","ROMA",185,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"MAISON DE LA FRANCE",,,,,"FR","20 AVENUE DE L'OPERA","PARIS",75001,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"FINNISH TOURIST BOARD",,,,,"FI","TOOLONKATU 11","HELSINKI",101,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"FORSCHUNGSVEREIN E-COMMERCE COMPETENCE CENTER - EC3",,,,,"AT","DONAU-CITY-STRASSE 1","WIEN",1220,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"INTERNATIONAL FEDERATION OF INFORMATION TECHNOLOGY AND TOURISM (IFITT) - INTERNATIONALE FOEDERATION FUER INFORMATIONSTECHNOLOGIE UND TOURISMUS",,,,,"AT","MARIA THERESIEN STRASSE 55","INNSBRUCK",6010,,,,,,,,,,
57155,"IST-2000-29329","HARMONISE","participant",,"T6 PICCOLA SOCIETA COOPERATIVA A RESPONSABILITA LIMITATA",,,,,"IT","VIA DELLE RIMEMBRANZE 17","AMELIA (TR)",5022,,,,,,,,,,
57144,"IST-1999-90122","ATAMS","coordinator",,"AKADEMIA GORNICZO-HUTNICZA IM. STANISLAWA W KRAKOWIE",,,,,"PL","AL. MICKIEWICZA 30","KRAKOW","30-059",,,,,,,,,,
57142,"IST-1999-90095","IST MOBILE COMMUNICA","coordinator",,"UNIVERSITAT POLITECNICA DE CATALUNYA","UPC",,,,,,,,"http://www.upc.edu",,,,,,,,,
57135,"IST-1999-20230","EDEN","coordinator",,"COMUNE DI BOLOGNA",,,,,"IT","PIAZZA MAGGIORE 6","BOLOGNA",40121,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"NAPIER UNIVERSITY",,,,,"UK","129 COLINTON ROAD","EDINBURGH","EH14 1DJ",,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"UNIVERSITAET BREMEN",,,,,"DE","BIBLIOTHEKSTRASSE 1","BREMEN",28359,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"YANA RESEARCH S.R.L.",,,,,"IT","CORSO ITALIA 95","PISA",56125,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"DIGIPOLIS CVBA",,,,,"BE","GENERAAL ARMSTRONGWEG 1","ANTWERPEN",2020,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"INTERNATIONALER MEDIENVERBUND REGISTRIERTE GENOSSENSCHAFT MIT BESCHRAENKTER HAFTUNG",,,,,"AT","OPERNGASSE 22-24","VIENNA",1040,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"INFO CENTRUM - CONSORTIUM NISKO",,,,,"PL","UL. HUTNICZA 10","STALOWA WOLA","37-450",,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"ARCHIVIO OSVALDO PIACENTINI - ONLUS",,,,,"IT","VIA REVERBERI 2","REGGIO EMILIA",42100,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"FREIE HANSESTADT BREMEN",,,,,"DE","AM MARKT 21","BREMEN",28195,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"STADT WIEN",,,,,"AT","RATHAUS","WIEN",1082,,,,,,,,,,
57135,"IST-1999-20230","EDEN","participant",,"OMEGA GENERATION S.R.L.",,,,,"IT","VIA MONTEBELLO 2","BOLOGNA",40121,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"ILOG",,,,,"FR",9," RUE DE VERDUN","GENTILLY",94250,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"UNIVERSITEIT TWENTE",,,,,"NL","DRIENERLOLAAN 5","ENSCHEDE","7522 NB",,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","coordinator",,"UNIVERSITAET KARLSRUHE (TH)",,,,,"DE","KAISERSTRASSE 12","KARLSRUHE",76131,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"ECOLE NATIONALE SUPERIEURE DES TECHNIQUES INDUSTRIELLES ET DES MINES DE NANTES",,,,,"FR","DEPARTEMENT INFORMATIQUE","NANTES",44307,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"P.G.C.C. TECHNOLOGIE",,,,,"FR","VILLA BAUDRAN 28","ARCUEIL",94110,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"TECHNISCHE UNIVERSITAET WIEN",,,,,"AT","KARLSPLATZ 13","WIEN",1040,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM","BUTE",,,,"HU","MUEGYETEM RAKPART 3","BUDAPEST","1521 PF 91","http://www.bme.hu",,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"TECHNISCHE UNIVERSITAET KAISERSLAUTERN",,,,,"DE","GOTTLIEB-DAIMLER-STRASSE","KAISERSLAUTERN",67663,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS",,,,,"FR","BOULEVARD SAINT-MICHEL 60","PARIS 6",75272,,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"LINKOEPINGS UNIVERSITET",,,,,"SE","CAMPUS VALLA","LINKOEPING","581 83",,,,,,,,,,
57129,"IST-1999-14191","EASYCOMP","participant",,"H.E.I. INFORMATIONSSYSTEME GMBH",,,,,"DE","WIMPFENER STRASSE 23","MANNHEIM",68259,,,,,,,,,,
57066,"HPRI-CT-1999-00105","ANSIM","coordinator",,"STICHTING NATIONAAL LUCHT- EN RUIMTEVAART LABORATORIUM",,,,,"NL","Anthony Fokkerweg 2","AMSTERDAM","1059 CM",,,,,,,,,,
57038,"HPRI-CT-1999-00062","SYS-RESOURCE","coordinator",,"THE NATURAL HISTORY MUSEUM",,,,,"UK","Cromwell Road","LONDON","SW7 5BD",,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.",,,,,"DE","Leonrodstrasse 54","MUENCHEN",80636,,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"TESCAN LTD.",,,,,"CZ",9,"Libusina Trida 21","BRNO",62300,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"SWETEST INSTRUMENTS AB",,,,,"SE",,"SALTSJO-BOO","132 26",,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"CHALMERS UNIVERSITY OF TECHNOLOGY",,,,,"SE","Hoersalsvaegen 7","GOETEBORG","412 96",,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","coordinator",,"IMAGE INSTRUMENTS GMBH",,,,,"DE","Annaberger Strasse 240","CHEMNITZ",9125,,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"ELEKTRONEN-OPTIK-SERVICE GMBH"," DORTMUND",,,,,"DE","Zum Lonnenhohl 46","DORTMUND",44319,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"FORSCHUNGSZENTRUM E.V.",,,,,"DE","Leipziger Strasse 27","MITTWEIDA",9648,,,,,,,,,,
57387,"G6ST-CT-2001-50099","HIT","participant",,"GEORGIA TECH RESEARCH CORPORATION",,,,,"US",400," 10th Street NW","ATLANTA","30332-0420",,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","participant",,"CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS",,,,,"ES",18,"Calle Alfonso XII",18,"MADRID",28014,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","participant",,"FONDATION NATIONALE DES SCIENCES POLITIQUES",,,,,"FR","Rue de la Chaise 10","Paris",75007,,,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","participant",,"UNIVERSITY OF FRIBOURG",,,,,"CH","Rte des Bonnesfontaines",11,"FRIBOURG",1700,,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","participant",,"HUMBOLDT-UNIVERSITAET BERLIN",,,,,"DE","Unter den Linden",6,"BERLIN",10098,,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","coordinator",,"UNIVERSITY OF KENT AT CANTERBURY",,,,,"UK","Darwin College","FOLKESTONE","CT2 7NY",,,,,,,,,,
57325,"HPSE-CT-2001-00078","WRAMSOC","participant",,"UNIVERSITY OF TURKU",,,,,"FI","Haemeenkatu 6","TURKU / ABO",20014,,,,,,,,,,
57295,"HPRI-CT-1999-00030","HIGH FIELD RESEARCH","coordinator",,"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE",,,,,"FR","Avenue des Martyrs 25","GRENOBLE",38042,,,,,,,,,,
57060,"HPRI-CT-1999-00095","CAATER/MRF C-130","coordinator",,"SECRETARY OF STATE FOR DEFENCE - MINISTRY OF DEFENCE",,,,,"UK","D.E.R.A. Aerospace"," Building Y 46","FARNBOROUGH","GU14 0LX",,,,,,,,,
57047,"HPRI-CT-1999-00075","HYSENS","coordinator",,"GERMAN AEROSPACE CENTRE",,,,,"DE","Münchnerstrasse 20","WESSLING",82234,,,,,,,,,,
57043,"HPRI-CT-1999-00071","ACCESS","coordinator",,"UNIVERSITAT POLITECNICA DE CATALUNYA",,,,,"ES","S/N","C/Gran Capita S/N","BARCELONA",8034,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"WEIZMANN INSTITUTE OF SCIENCE",,,,,"IL","Herzl street 2","REHOVOT",76100,,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"UPPSALA UNIVERSITY",,,,,"SE","Thunbergsvägen 5A","UPPSALA","751 21",,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"GENT UNIVERSITY",,,,,"BE",41,"Sint Pietersnieuwstraat 41","GENT",9000,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"HAHN-MEITNER-INSTITUT BERLIN GMBH",,,,,"DE",100,"Glienicker Straße 100","BERLIN",14109,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"Technische Universiteit Delft ***DO NOT USE ***",,,,,"NL",136,"Julianalaan 136","DELFT","2628 BL",,,,,,,,,
53985,"HPRN-CT-2000-00141",,"participant",,"Tallian Technical University",,,,,"EE","Ehitajate Tee 5","TALLINN",19086,,,,,,,,,,
53985,"HPRN-CT-2000-00141",,"coordinator",,"N/A",,,,,,,,,,,,,,,,,,
57028,"HPRI-CT-1999-00046","ECOLEADER-SER","coordinator",,"ENEL.HYDRO SPA",,,,,"IT","Via Pastrengo 9","SERIATE",24068,,,,,,,,,,
57084,"ICB1-CT-2000-80001",,"coordinator",,"UNIVERSITY OF SURREY",,,,,"UK",,"GUILDFORD","GU2 7XH","http://www.surrey.ac.uk",,,,,,,,,
57084,"ICB1-CT-2000-80001",,"participant",,"NATIONAL INSTITUTE OF AGRICULTURAL RESEARCH",,,,,"AR","Los Reseros y Las Cabanias","MORON",1708,,,,,,,,,,
57013,"HPRI-CT-1999-00023","EMERGE","coordinator",,"INSTITUT FUER MIKROTECHNIK MAINZ GMBH",,,,,"DE","CARL-ZEISS-STRASSE 18-20","MAINZ",55129,,,,,,,,,,
57042,"HPRI-CT-1999-00068","STATE","coordinator",,"ISTITUTO TRENTINO DI CULTURA",,,,,"IT","Stada delle Tabarelle 286 C/O Facoltà di Scienze V","BIENO",38050,,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"INSTITUTO DE SOLDADURA E QUALIDADE ASSOCIACAO*",,,,,"PT","KM 3","AVENIDA DO PROFESSOR DOUTORCAVACO SILVA 33PARQUE D","PORTO SALVO","2740-120",,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"THE QUEEN'S UNIVERSITY OF BELFAST",,,,,"UK","Stranmillis Road"," David Keir Building","BELFAST","BT9 5AG",,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"VEREIN ZUR FOERDERUNG DES TECHNOLOGIETRANSFERS AN DER HOCHSCHULE BREMERHAVEN E.V.","ttz",,,,"DE","An der Karlstadt 10","BREMERHAVEN",,"http://www.ttz-bremerhaven.de",,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"GRUPO EUROPEO DE INGENIERIA AGROALIMENTARIA S.L.",,,,,"ES","73-79","Travessera de Gracia 73-79 4t 7a","BARCELONA",8006,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"BREMERHAVENER DOCK GMBH",,,,,"DE","Dockstrasse 19","BREMERHAVEN",27572,,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","coordinator",,"PROSYS GMBH GESELLSCHAFT FUER UMWELTSYSTEMTECHNOLOGIE UND -MANAGEMENT",,,,,"DE","Fahreheitstrasse 1","Bremen",28359,,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"DUFFERIN BOILER DESCALING AND CLEANING COMPANY LTD",,,,,"UK","Sydenham Road 75","BELFAST","BT3 9DJ",,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"ESTALEIROS NAVAIS DE PENICHE S.A.",,,,,"PT","Molhe Leste","PENICHE",2520000,,,,,,,,,,
57350,"EVK1-CT-2000-30006","PI-WAMAS","participant",,"IXCO - INTERNET ECO CONSULTING",,,,,"DE","Hemelinger Strasse 3","BREMEN",28359,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","participant",,"DUENNSCHICHT ANLAGEN SYSTEME GMBH DRESDEN",,,,,"DE","Gostritzer Strasse 61-63","WEISSIG - DRESDEN",1217,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","coordinator",,"TEMET INSTRUMENTS OY",,,,,"FI","Asentajankatu 3","HELSINKI",810,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","participant",,"MESS- UND ANALYSENTECHNIK GMBH",,,,,"DE","Benzstrasse 23-25","LEVERKUSEN",51381,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","participant",,"OMMER GMBH",,,,,"DE","Schlosserstrasse 13","LINDLAR/SCHMITZHOHE",51789,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","participant",,"MICRO ANALOG SYSTEMS OY",,,,,"FI","Kamreerintie 2","ESPOO",2770,,,,,,,,,,
57289,"G6ST-CT-2001-50086","CEMVOC","participant",,"TUEV IMMISSIONSSCHUTZ UND ENERGIESYSTEME GMBH",,,,,"DE","Am Grauen Stein","KOELN",51105,,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","coordinator",,"SIRA LTD",,,,,"UK","South Hill","CHISLEHURST","BR7 5EH",,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"UNIVERSITY OF READING",,,,,"UK","Whiteknigts","READING / SILCHESTER","RG6 6AF",,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"NATIONAL CENTRE FOR SCIENTIFIC RESEARCH 'DEMOKRITOS'",,,,,"EL","Aghia Paraskevi"," Attikis","ATHENS",15310,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"UNIVERSITY OF SURREY",,,,,"UK",,"Guildford","GU2 5XH",,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"DRAEGER SAFETY AG & COKGAA",,,,,"DE","Revalstrasse 1","LUEBECK",23560,,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"VEREIN ZUR FOERDERUNG DES TECHNOLOGIETRANSFERS AN DER HOCHSCHULE BREMERHAVEN E.V.",,,,,"DE","An der Karlstadt 6","BREMERHAVEN",27568,,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"SPECTRASYNE LTD.",,,,,"UK","Great Marlborough Street 3/4","LONDON","W1V 2AR",,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"SPECTRONIX LTD.",,,,,"IL","New Industrial Park","SDEROT",80150,,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"POLYTECHNICAL UNIVERSITY OF TIMISOARA",,,,,"RO","Boulevard Mihai Viteazu 1","TIMISOARA",1900,,,,,,,,,,
57277,"G6RD-CT-2000-00434","ROSE","participant",,"THE CITY HALL OF TIMISOARA",,,,,"RO","C.D. Loga Avenue No.1","TIMISOARA",1900,,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"THE QUEEN'S UNIVERSITY OF BELFAST",,,,,"UK","18 Malone Road","BELFAST","BT7 1NN",,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","coordinator",,"INSTITUT DE RECHERCHES HYDROLOGIQUES",,,,,"FR","Rue Gabriel Péri 11 BIS","Vandoeuvre-les-Nancy",54515,,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"INSTITUTE OF TECHNOLOGY CARLOW",,,,,"IE","Kilkenny Road","CARLOW",41,,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"LIVERPOOL JOHN MOORES UNIVERSITY",,,,,"UK","Byrom Street","LIVERPOOL","L3 3AF",,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"NATIONAL UNIVERSITY OF IRELAND"," DUBLIN",,,,,"IE","Belfield"," Stillorgan Road","Dublin",4,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"CARL STUART LTD",,,,,"IE","Tallaght Buisness Park Whitestown","DUBLIN",24,,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"KINGSTON UNIVERSITY",,,,,"UK","Penrhyn Road","KINGSTON UPON THAMES","KT1 2EE",,,,,,,,,,
57228,"EVK1-CT-2000-00066","AQUA-STEW","participant",,"ADASA SISTEMAS SA",,,,,"ES","C/Mallorca"," 270 Pral 2","BARCELONA",8037,,,,,,,,,
57088,"ICB1-CT-2000-80013",,"coordinator",,"PLANT RESEARCH INTERNATIONAL B.V.","PRI",,,,"NL","Droevendaalsesteeg 1","WAGENINGEN",,,,,,,,,,,
57088,"ICB1-CT-2000-80013",,"participant",,"UNIVERSITY OF ZAMBIA",,,,,"ZM","Great East Road Campus","LUSAKA",10101,,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITY OF SHEFFIELD",,,,,"UK","Western Bank","SHEFFIELD","S10 2TN",,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITAET REGENSBURG",,,,,"DE","Universitaetstrasse 31","REGENSBURG",93040,,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"coordinator",,"UNIVERSITY OF COPENHAGEN",,,,,"DK",15,"Universitetsparken 15","KOEPENHAGEN",2100,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"SWISS FEDERAL INSTITUTE OF TECHNOLOGY ZUERICH",,,,,"CH","Clausiusstrasse 25","ZURICH",8092,,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITY OF FLORENCE",,,,,"IT","Via Romana 17/19","FIRENZE",50125,,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITY OF OULU",,,,,"FI","Linanmaa","OULU",90571,,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITY OF KEELE",,,,,"UK","Keele University","NEWCASTLE","ST5 5BG",,,,,,,,,,
53914,"HPRN-CT-2000-00052",,"participant",,"UNIVERSITY OF LAUSANE",,,,,"CH","Batiment de Biologie","LAUSANNE",1015,,,,,,,,,,
57025,"HPRI-CT-1999-00041","LIMANS III LLC","coordinator",,"LUND UNIVERSITY",,,,,"SE","Professorsgatan 1","LUND","221 00",,,,,,,,,,
57029,"HPRI-CT-1999-00047","EASSS III","coordinator",,"NATURAL ENVIRONMENT RESEARCH COUNCIL",,,,,"UK","Empress Dock"," European Way","SOUTHAMPTON","SO14 3ZH",,,,,,,,,
57027,"HPRI-CT-1999-00044","JYFLACCLAB","coordinator",,"UNIVERSITY OF JYVAESKYLAE",,,,,"FI","Survontie 9","Jyväskylä",40351,,,,,,,,,,
57022,"HPRI-CT-1999-00034","LURE","coordinator",,"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE",,,,,"FR","Centre Universitaire Paris Sud - Batiment 209 D","ORSAY",91898,,,,,,,,,,
57012,"HPRI-CT-1999-00020","BENSC","coordinator",,"HAHN-MEITNER-INSTITUT BERLIN GMBH",,,,,"DE","Glienicker Strasse 100","BERLIN",14109,,,,,,,,,,
57021,"HPRI-CT-1999-00033","ELETTRA-ACS","coordinator",,"SINCROTRONE TRIESTE SCPA",,,,,"IT","Strada Statale 14"," KM Area Science Park","BASOVIZZA",34012,,,,,,,,,
57003,"HPRI-CT-1999-00007","EU ACCESS TO ISIS NE","coordinator",,"COUNCIL FOR THE CENTRAL LABORATORY OF THE RESEARCH COUNCILS",,,,,"UK","Rutherford Appleton Laboratory CHILTON","DIDCOT","HARWELL","CHILTON","OX11 0QX",,,,,,,,
57020,"HPRI-CT-1999-00032","ACCESS TO ORPHEE-LLB","coordinator",,"N/A",,,,,,,,,,,,,,,,,,
57010,"HPRI-CT-1999-00015","RIMDAC","coordinator",,"UNIVERSITY COLLEGE CORK"," NATIONAL UNIVERSITY OF IRELAND"," CORK",,,,,"IE","Lee Maltings"," Prospect Row","CORK",,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"ISTRAM - INSTITUTE OF STRUCTURES AND ADVANCED MATERIALS",,,,,"EL","PATRON- ATHINON 57","PATRAS",26441,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"DELFT UNIVERSITY OF TECHNOLOGY",,,,,"NL",1,"Kluyverweg 1","DELFT","2600 GB",,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"CENTRE D'ESSAIS AERONAUTIQUE DE TOULOUSE",,,,,"FR","Avenue Henri Guillaumet 23","TOULOUSE",31056,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"INTEGRATED AEROSPACE SCIENCES CORPORATION O.E.",,,,,"EL",7,"Agias Glikerias St. 7","ATHENS","111 47",,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"SA BELGE DE CONSTRUCTIONS AERONAUTIQUES S.A.",,,,,"BE",1470,"Chaussee de Haecht 1470","BRUXELLES",1130,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"SONACA SA","SONACA",,,,"BE","Route Nationale Cinq","GOSSELIES",,"http://www.sonaca.com",,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"THE PROVOST"," FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN HEREINAFTER TRINITY COLLEGE DUBLIN",,,,,"IE","Parsons Building"," Trinity College","DUBLIN",2,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"AIRBUS UK LIMITED",,,,,"UK","New Filton House"," Filton","BRISTOL",,"http://www.airbus.com",,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"IMA MATERIALFORSCHUNG UND ANWENDUNGSTECHNIK GMBH*",,,,,"DE","WILHELMINE REICHARD RING 4","DRESDEN",1109,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"AIRBUS DEUTSCHLAND GMBH",,,,,"DE","Kreetslag 10","HAMBURG",21129,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","coordinator",,"AIRBUS FRANCE SAS","AI-F",,,,"FR","Route de Bayonne 316","TOULOUSE",,"http://www.airbus.com",,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"GIE EADS CCR",,,,,"FR","Boulevard de Montmorency 37","PARIS",75781,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"QINETIQ LIMITED","QinetiQ",,,,"UK","85 BUCKINGHAM GATE","LONDON",,,,,,,,,,,
56979,"G4RD-CT-2000-00401","IARCAS","participant",,"AIRBUS ESPANA SL",,,,,"ES","AVENIDA JOHN LENNON S/N","GETAFE",28906,,,,,,,,,,
53954,"HPRN-CT-2000-00098",,"participant",,"THE PROVOST"," FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN HEREINAFTER TRINITY COLLEGE DUBLIN",,,,,"IE","Smurfit Institute","Trinity College","DUBLIN",2,,,,,,,,
53954,"HPRN-CT-2000-00098",,"coordinator",,"THE UNIVERSITY OF TUEBINGEN",,,,,"DE","Roentgenweg",11,"TUEBINGEN",72076,,,,,,,,,
53954,"HPRN-CT-2000-00098",,"participant",,"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE",,,,,"FR","Rue de Tolbiac",101,"PARIS",75654,,,,,,,,,
53954,"HPRN-CT-2000-00098",,"participant",,"UNIVERSITY COLLEGE LONDON",,,,,"UK","Bath Street 11-43","LONDON","EC1V 9EL",,,,,,,,,,
56941,"EVK1-CT-2000-00079","WATERUSE","coordinator",,"INSTITUTO SUPERIOR DE AGRONOMIA",,,,,"PT","Tapada de Ajuda","LISBOA","1349 017",,,,,,,,,,
56941,"EVK1-CT-2000-00079","WATERUSE","participant",,"UNIVERSITY OF DUNDEE",,,,,"UK","Nethergate","DUNDEE","DD1 4HN",,,,,,,,,,
